tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,combined_type,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best ,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,Undefind,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,3467,21845
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,Undefind,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,2838,16864
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway ,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,Undefind,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True,2844,18589
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic ,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,Undefind,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.0262364,True,4452,25853
887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iPhone,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) ,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,Undefind,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,limousine,0.130432,False,tow_truck,0.0291754,False,shopping_cart,0.0263208,False,9672,39543
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her ,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,Undefind,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,14774,58693
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) ,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,None,Undefind,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,8636,28768
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof ,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,None,Undefind,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.0297047,True,4901,26187
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in ,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,Undefind,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False,6195,29593
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,Undefind,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.0863463,True,2582,10224
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal ,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,Undefind,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False,3674,19193
886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe ,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True,2581,18035
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles ,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,Undefind,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,5175,23879
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution ,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,Undefind,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,5512,27866
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly ,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,Undefind,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,5240,30721
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 ,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,None,Undefind,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True,3612,18717
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl ",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,Undefind,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,14742,65619
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola ,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,Undefind,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,4582,23722
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,This is Kevin. He's just so happy. 13/10 what is your secret Kevin ,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,Undefind,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True,3834,20734
884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) ",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,Undefind,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,4726,23179
884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True,2464,17431
883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy ,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,Undefind,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,2811,18612
883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 ","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,Undefind,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True,8108,39058
883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck ,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,3021,19389
883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat ","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,Undefind,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,True,Labrador_retriever,0.0459479,True,kuvasz,0.00247094,True,5443,31649
882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy ,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,Undefind,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.4667779999999999,True,Siberian_husky,0.406044,True,dingo,0.0734143999999999,False,3189,20435
882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl ,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True,4029,24147
882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) ,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,Undefind,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,4967,23927
882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 ,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,Undefind,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,True,Labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True,9436,38235
882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko ","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,Undefind,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True,4009,25002
881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,Undefind,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False,2794,20842
881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely ,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,Undefind,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_hound,0.250003,True,golden_retriever,0.160739,True,8783,43300
881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) ",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,a,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,13170,42256
881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet ,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,Undefind,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False,4403,19849
880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking ,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,Undefind,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False,2287,14586
880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 ,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,Undefind,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,3157,18209
880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop ,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,Undefind,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True,5129,24382
880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well ,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,Undefind,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True,3410,23021
880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 ,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,Undefind,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,3584,23621
879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 ,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,Undefind,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,2877,19155
879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 ,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,Undefind,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False,2591,20120
879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) ,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,Undefind,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,36764,90547
879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by ,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,Undefind,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True,2612,14464
